"ID";"Sources";"Emissions";"Periods";"EmissionsDutchTerritory_1"
"496";"A049055";"A044115";"2006JJ00";"    57.1"
"497";"A049055";"A044115";"2007JJ00";"    54.4"
"498";"A049055";"A044115";"2008JJ00";"    54.0"
"499";"A049055";"A044115";"2009JJ00";"    51.6"
"500";"A049055";"A044115";"2010JJ00";"    49.6"
"501";"A049055";"A044115";"2011JJ00";"    47.8"
"502";"A049055";"A044115";"2012JJ00";"    45.9"
"503";"A049055";"A044115";"2013JJ00";"    44.8"
"504";"A049055";"A044115";"2014JJ00";"    42.9"
"505";"A049055";"A044115";"2015JJ00";"    42.6"
"506";"A049055";"A044115";"2016JJ00";"    42.5"
"507";"A049055";"A044115";"2017JJ00";"    42.8"
"508";"A049055";"A044115";"2018JJ00";"    42.2"
"509";"A049055";"A044115";"2019JJ00";"    41.5"
"510";"A049055";"A044115";"2020JJ00";"    37.5"
"511";"A049055";"A044115";"2021JJ00";"    38.4"
"512";"A049055";"A044107";"1990JJ00";"     7.7"
"513";"A049055";"A044107";"1991JJ00";"     6.6"
"514";"A049055";"A044107";"1992JJ00";"     6.3"
"515";"A049055";"A044107";"1993JJ00";"     5.7"
"516";"A049055";"A044107";"1994JJ00";"     5.4"
"517";"A049055";"A044107";"1995JJ00";"     5.1"
"518";"A049055";"A044107";"1996JJ00";"     4.9"
"519";"A049055";"A044107";"1997JJ00";"     4.6"
"520";"A049055";"A044107";"1998JJ00";"     4.3"
"521";"A049055";"A044107";"1999JJ00";"     4.1"
"522";"A049055";"A044107";"2000JJ00";"     3.8"
"523";"A049055";"A044107";"2001JJ00";"     3.7"
"524";"A049055";"A044107";"2002JJ00";"     3.6"
"525";"A049055";"A044107";"2003JJ00";"     3.5"
"526";"A049055";"A044107";"2004JJ00";"     3.5"
"527";"A049055";"A044107";"2005JJ00";"     3.4"
"528";"A049055";"A044107";"2006JJ00";"     3.4"
"529";"A049055";"A044107";"2007JJ00";"     3.3"
"530";"A049055";"A044107";"2008JJ00";"     3.4"
"531";"A049055";"A044107";"2009JJ00";"     3.3"
"532";"A049055";"A044107";"2010JJ00";"     3.2"
"533";"A049055";"A044107";"2011JJ00";"     3.1"
"534";"A049055";"A044107";"2012JJ00";"     3.1"
"535";"A049055";"A044107";"2013JJ00";"     3.1"
"536";"A049055";"A044107";"2014JJ00";"     3.1"
"537";"A049055";"A044107";"2015JJ00";"     3.1"
"538";"A049055";"A044107";"2016JJ00";"     3.2"
"539";"A049055";"A044107";"2017JJ00";"     3.2"
"540";"A049055";"A044107";"2018JJ00";"     3.3"
"541";"A049055";"A044107";"2019JJ00";"     3.3"
"542";"A049055";"A044107";"2020JJ00";"     2.8"
"543";"A049055";"A044107";"2021JJ00";"     2.8"
"544";"A049055";"A044118";"1990JJ00";"   196.1"
"545";"A049055";"A044118";"1991JJ00";"   168.3"
"546";"A049055";"A044118";"1992JJ00";"   158.3"
"547";"A049055";"A044118";"1993JJ00";"   146.0"
"548";"A049055";"A044118";"1994JJ00";"   136.0"
"549";"A049055";"A044118";"1995JJ00";"   125.0"
"550";"A049055";"A044118";"1996JJ00";"   115.5"
"551";"A049055";"A044118";"1997JJ00";"   106.4"
"552";"A049055";"A044118";"1998JJ00";"    98.0"
"553";"A049055";"A044118";"1999JJ00";"    90.9"
"554";"A049055";"A044118";"2000JJ00";"    79.0"
"555";"A049055";"A044118";"2001JJ00";"    72.7"
"556";"A049055";"A044118";"2002JJ00";"    66.8"
"557";"A049055";"A044118";"2003JJ00";"    62.5"
"558";"A049055";"A044118";"2004JJ00";"    59.2"
"559";"A049055";"A044118";"2005JJ00";"    55.6"
"560";"A049055";"A044118";"2006JJ00";"    53.6"
"561";"A049055";"A044118";"2007JJ00";"    51.0"
"562";"A049055";"A044118";"2008JJ00";"    50.6"
"563";"A049055";"A044118";"2009JJ00";"    48.3"
"564";"A049055";"A044118";"2010JJ00";"    46.4"
"565";"A049055";"A044118";"2011JJ00";"    44.7"
"566";"A049055";"A044118";"2012JJ00";"    42.8"
"567";"A049055";"A044118";"2013JJ00";"    41.7"
"568";"A049055";"A044118";"2014JJ00";"    39.8"
"569";"A049055";"A044118";"2015JJ00";"    39.5"
"570";"A049055";"A044118";"2016JJ00";"    39.4"
"571";"A049055";"A044118";"2017JJ00";"    39.5"
"572";"A049055";"A044118";"2018JJ00";"    38.9"
"573";"A049055";"A044118";"2019JJ00";"    38.1"
"574";"A049055";"A044118";"2020JJ00";"    34.6"
"575";"A049055";"A044118";"2021JJ00";"    35.5"
"576";"A049055";"A044112";"1990JJ00";"   311.1"
"577";"A049055";"A044112";"1991JJ00";"   301.4"
"578";"A049055";"A044112";"1992JJ00";"   294.1"
"579";"A049055";"A044112";"1993JJ00";"   276.3"
"580";"A049055";"A044112";"1994JJ00";"   260.3"
"581";"A049055";"A044112";"1995JJ00";"   248.2"
"582";"A049055";"A044112";"1996JJ00";"   238.0"
"583";"A049055";"A044112";"1997JJ00";"   234.3"
"584";"A049055";"A044112";"1998JJ00";"   223.2"
"585";"A049055";"A044112";"1999JJ00";"   224.0"
"586";"A049055";"A044112";"2000JJ00";"   217.2"
"587";"A049055";"A044112";"2001JJ00";"   211.3"
"588";"A049055";"A044112";"2002JJ00";"   203.5"
"589";"A049055";"A044112";"2003JJ00";"   199.2"
"590";"A049055";"A044112";"2004JJ00";"   195.3"
"591";"A049055";"A044112";"2005JJ00";"   191.7"
"592";"A049055";"A044112";"2006JJ00";"   189.0"
"593";"A049055";"A044112";"2007JJ00";"   188.1"
"594";"A049055";"A044112";"2008JJ00";"   186.5"
"595";"A049055";"A044112";"2009JJ00";"   171.7"
"596";"A049055";"A044112";"2010JJ00";"   168.2"
"597";"A049055";"A044112";"2011JJ00";"   164.6"
"598";"A049055";"A044112";"2012JJ00";"   160.4"
"599";"A049055";"A044112";"2013JJ00";"   150.2"
"600";"A049055";"A044112";"2014JJ00";"   147.4"
"601";"A049055";"A044112";"2015JJ00";"   147.2"
"602";"A049055";"A044112";"2016JJ00";"   142.8"
"603";"A049055";"A044112";"2017JJ00";"   140.2"
"604";"A049055";"A044112";"2018JJ00";"   138.0"
"605";"A049055";"A044112";"2019JJ00";"   131.6"
"606";"A049055";"A044112";"2020JJ00";"   119.4"
"607";"A049055";"A044112";"2021JJ00";"   118.8"
"608";"A049055";"A044110";"1990JJ00";"     0.4"
"609";"A049055";"A044110";"1991JJ00";"     0.5"
"610";"A049055";"A044110";"1992JJ00";"     0.6"
"611";"A049055";"A044110";"1993JJ00";"     0.7"
"612";"A049055";"A044110";"1994JJ00";"     0.8"
"613";"A049055";"A044110";"1995JJ00";"     0.9"
"614";"A049055";"A044110";"1996JJ00";"     0.9"
"615";"A049055";"A044110";"1997JJ00";"     0.9"
"616";"A049055";"A044110";"1998JJ00";"     0.9"
"617";"A049055";"A044110";"1999JJ00";"     0.9"
"618";"A049055";"A044110";"2000JJ00";"     1.0"
"619";"A049055";"A044110";"2001JJ00";"     1.0"
"620";"A049055";"A044110";"2002JJ00";"     0.9"
"621";"A049055";"A044110";"2003JJ00";"     0.9"
"622";"A049055";"A044110";"2004JJ00";"     0.9"
"623";"A049055";"A044110";"2005JJ00";"     1.0"
"624";"A049055";"A044110";"2006JJ00";"     1.0"
"625";"A049055";"A044110";"2007JJ00";"     1.1"
"626";"A049055";"A044110";"2008JJ00";"     1.2"
"627";"A049055";"A044110";"2009JJ00";"     1.2"
"628";"A049055";"A044110";"2010JJ00";"     1.2"
"629";"A049055";"A044110";"2011JJ00";"     1.2"
"630";"A049055";"A044110";"2012JJ00";"     1.2"
"631";"A049055";"A044110";"2013JJ00";"     1.3"
"632";"A049055";"A044110";"2014JJ00";"     1.2"
"633";"A049055";"A044110";"2015JJ00";"     1.3"
"634";"A049055";"A044110";"2016JJ00";"     1.3"
"635";"A049055";"A044110";"2017JJ00";"     1.5"
"636";"A049055";"A044110";"2018JJ00";"     1.5"
"637";"A049055";"A044110";"2019JJ00";"     1.5"
"638";"A049055";"A044110";"2020JJ00";"     1.3"
"639";"A049055";"A044110";"2021JJ00";"     1.4"
"640";"A049055";"A044114";"1990JJ00";"    24.3"
"641";"A049055";"A044114";"1991JJ00";"    24.6"
"642";"A049055";"A044114";"1992JJ00";"    25.3"
"643";"A049055";"A044114";"1993JJ00";"    25.3"
"644";"A049055";"A044114";"1994JJ00";"    24.7"
"645";"A049055";"A044114";"1995JJ00";"    24.0"
"646";"A049055";"A044114";"1996JJ00";"    21.2"
"647";"A049055";"A044114";"1997JJ00";"    17.7"
"648";"A049055";"A044114";"1998JJ00";"    17.8"
"649";"A049055";"A044114";"1999JJ00";"    18.5"
"650";"A049055";"A044114";"2000JJ00";"    17.1"
"651";"A049055";"A044114";"2001JJ00";"    14.7"
"652";"A049055";"A044114";"2002JJ00";"    14.4"
"653";"A049055";"A044114";"2003JJ00";"    14.1"
"654";"A049055";"A044114";"2004JJ00";"    14.1"
"655";"A049055";"A044114";"2005JJ00";"    13.6"
"656";"A049055";"A044114";"2006JJ00";"    14.1"
"657";"A049055";"A044114";"2007JJ00";"    13.2"
"658";"A049055";"A044114";"2008JJ00";"    11.2"
"659";"A049055";"A044114";"2009JJ00";"    10.1"
"660";"A049055";"A044114";"2010JJ00";"     6.8"
"661";"A049055";"A044114";"2011JJ00";"     4.8"
"662";"A049055";"A044114";"2012JJ00";"     4.8"
"663";"A049055";"A044114";"2013JJ00";"     4.4"
"664";"A049055";"A044114";"2014JJ00";"     4.6"
"665";"A049055";"A044114";"2015JJ00";"     1.7"
"666";"A049055";"A044114";"2016JJ00";"     1.5"
"667";"A049055";"A044114";"2017JJ00";"     1.5"
"668";"A049055";"A044114";"2018JJ00";"     1.9"
"669";"A049055";"A044114";"2019JJ00";"     1.9"
"670";"A049055";"A044114";"2020JJ00";"     1.6"
"671";"A049055";"A044114";"2021JJ00";"     1.6"
"672";"A049055";"A044113";"1990JJ00";"    20.1"
"673";"A049055";"A044113";"1991JJ00";"    19.4"
"674";"A049055";"A044113";"1992JJ00";"    19.0"
"675";"A049055";"A044113";"1993JJ00";"    17.9"
"676";"A049055";"A044113";"1994JJ00";"    17.0"
"677";"A049055";"A044113";"1995JJ00";"    16.1"
"678";"A049055";"A044113";"1996JJ00";"    15.2"
"679";"A049055";"A044113";"1997JJ00";"    14.8"
"680";"A049055";"A044113";"1998JJ00";"    14.2"
"681";"A049055";"A044113";"1999JJ00";"    14.2"
"682";"A049055";"A044113";"2000JJ00";"    13.7"
"683";"A049055";"A044113";"2001JJ00";"    13.2"
"684";"A049055";"A044113";"2002JJ00";"    12.5"
"685";"A049055";"A044113";"2003JJ00";"    12.0"
"686";"A049055";"A044113";"2004JJ00";"    11.7"
"687";"A049055";"A044113";"2005JJ00";"    11.2"
"688";"A049055";"A044113";"2006JJ00";"    10.8"
"689";"A049055";"A044113";"2007JJ00";"    10.4"
"690";"A049055";"A044113";"2008JJ00";"     9.9"
"691";"A049055";"A044113";"2009JJ00";"     9.1"
"692";"A049055";"A044113";"2010JJ00";"     8.5"
"693";"A049055";"A044113";"2011JJ00";"     7.9"
"694";"A049055";"A044113";"2012JJ00";"     7.4"
"695";"A049055";"A044113";"2013JJ00";"     6.9"
"696";"A049055";"A044113";"2014JJ00";"     6.6"
"697";"A049055";"A044113";"2015JJ00";"     6.3"
"698";"A049055";"A044113";"2016JJ00";"     6.0"
"699";"A049055";"A044113";"2017JJ00";"     6.0"
"700";"A049055";"A044113";"2018JJ00";"     5.9"
"701";"A049055";"A044113";"2019JJ00";"     5.8"
"702";"A049055";"A044113";"2020JJ00";"     5.2"
"703";"A049055";"A044113";"2021JJ00";"     5.3"
"704";"A025424";"A044109";"1990JJ00";" 24200.0"
"705";"A025424";"A044109";"1991JJ00";" 24300.0"
"706";"A025424";"A044109";"1992JJ00";" 25500.0"
"707";"A025424";"A044109";"1993JJ00";" 25500.0"
"708";"A025424";"A044109";"1994JJ00";" 25800.0"
"709";"A025424";"A044109";"1995JJ00";" 25800.0"
"710";"A025424";"A044109";"1996JJ00";" 26100.0"
"711";"A025424";"A044109";"1997JJ00";" 26600.0"
"712";"A025424";"A044109";"1998JJ00";" 27200.0"
"713";"A025424";"A044109";"1999JJ00";" 28600.0"
"714";"A025424";"A044109";"2000JJ00";" 28600.0"
"715";"A025424";"A044109";"2001JJ00";" 28900.0"
"716";"A025424";"A044109";"2002JJ00";" 29300.0"
"717";"A025424";"A044109";"2003JJ00";" 29600.0"
"718";"A025424";"A044109";"2004JJ00";" 30200.0"
"719";"A025424";"A044109";"2005JJ00";" 30200.0"
"720";"A025424";"A044109";"2006JJ00";" 30100.0"
"721";"A025424";"A044109";"2007JJ00";" 30100.0"
"722";"A025424";"A044109";"2008JJ00";" 30000.0"
"723";"A025424";"A044109";"2009JJ00";" 29600.0"
"724";"A025424";"A044109";"2010JJ00";" 29600.0"
"725";"A025424";"A044109";"2011JJ00";" 29200.0"
"726";"A025424";"A044109";"2012JJ00";" 28700.0"
"727";"A025424";"A044109";"2013JJ00";" 28000.0"
"728";"A025424";"A044109";"2014JJ00";" 27800.0"
"729";"A025424";"A044109";"2015JJ00";" 28100.0"
"730";"A025424";"A044109";"2016JJ00";" 28900.0"
"731";"A025424";"A044109";"2017JJ00";" 29200.0"
"732";"A025424";"A044109";"2018JJ00";" 29400.0"
"733";"A025424";"A044109";"2019JJ00";" 29300.0"
"734";"A025424";"A044109";"2020JJ00";" 26100.0"
"735";"A025424";"A044109";"2021JJ00";" 26600.0"
"736";"A025424";"A044108";"1990JJ00";"   709.9"
"737";"A025424";"A044108";"1991JJ00";"   614.7"
"738";"A025424";"A044108";"1992JJ00";"   590.5"
"739";"A025424";"A044108";"1993JJ00";"   543.1"
"740";"A025424";"A044108";"1994JJ00";"   511.3"
"741";"A025424";"A044108";"1995JJ00";"   488.2"
"742";"A025424";"A044108";"1996JJ00";"   471.0"
"743";"A025424";"A044108";"1997JJ00";"   445.9"
"744";"A025424";"A044108";"1998JJ00";"   424.9"
"745";"A025424";"A044108";"1999JJ00";"   414.7"
"746";"A025424";"A044108";"2000JJ00";"   398.1"
"747";"A025424";"A044108";"2001JJ00";"   396.2"
"748";"A025424";"A044108";"2002JJ00";"   400.2"
"749";"A025424";"A044108";"2003JJ00";"   401.5"
"750";"A025424";"A044108";"2004JJ00";"   402.3"
"751";"A025424";"A044108";"2005JJ00";"   393.4"
"752";"A025424";"A044108";"2006JJ00";"   388.8"
"753";"A025424";"A044108";"2007JJ00";"   388.3"
"754";"A025424";"A044108";"2008JJ00";"   380.4"
"755";"A025424";"A044108";"2009JJ00";"   374.7"
"756";"A025424";"A044108";"2010JJ00";"   370.4"
"757";"A025424";"A044108";"2011JJ00";"   362.8"
"758";"A025424";"A044108";"2012JJ00";"   349.6"
"759";"A025424";"A044108";"2013JJ00";"   337.8"
"760";"A025424";"A044108";"2014JJ00";"   322.2"
"761";"A025424";"A044108";"2015JJ00";"   317.0"
"762";"A025424";"A044108";"2016JJ00";"   307.2"
"763";"A025424";"A044108";"2017JJ00";"   308.1"
"764";"A025424";"A044108";"2018JJ00";"   286.1"
"765";"A025424";"A044108";"2019JJ00";"   268.4"
"766";"A025424";"A044108";"2020JJ00";"   224.1"
"767";"A025424";"A044108";"2021JJ00";"   217.3"
"768";"A025424";"A044116";"1990JJ00";"   157.8"
"769";"A025424";"A044116";"1991JJ00";"   132.9"
"770";"A025424";"A044116";"1992JJ00";"   125.1"
"771";"A025424";"A044116";"1993JJ00";"   113.3"
"772";"A025424";"A044116";"1994JJ00";"   105.2"
"773";"A025424";"A044116";"1995JJ00";"    97.3"
"774";"A025424";"A044116";"1996JJ00";"    90.8"
"775";"A025424";"A044116";"1997JJ00";"    83.6"
"776";"A025424";"A044116";"1998JJ00";"    77.7"
"777";"A025424";"A044116";"1999JJ00";"    72.5"
"778";"A025424";"A044116";"2000JJ00";"    63.1"
"779";"A025424";"A044116";"2001JJ00";"    58.2"
"780";"A025424";"A044116";"2002JJ00";"    54.7"
"781";"A025424";"A044116";"2003JJ00";"    51.7"
"782";"A025424";"A044116";"2004JJ00";"    49.6"
"783";"A025424";"A044116";"2005JJ00";"    47.4"
"784";"A025424";"A044116";"2006JJ00";"    45.7"
"785";"A025424";"A044116";"2007JJ00";"    43.8"
"786";"A025424";"A044116";"2008JJ00";"    43.6"
"787";"A025424";"A044116";"2009JJ00";"    41.8"
"788";"A025424";"A044116";"2010JJ00";"    39.9"
"789";"A025424";"A044116";"2011JJ00";"    38.3"
"790";"A025424";"A044116";"2012JJ00";"    36.6"
"791";"A025424";"A044116";"2013JJ00";"    35.9"
"792";"A025424";"A044116";"2014JJ00";"    35.0"
"793";"A025424";"A044116";"2015JJ00";"    34.9"
"794";"A025424";"A044116";"2016JJ00";"    34.7"
"795";"A025424";"A044116";"2017JJ00";"    34.9"
"796";"A025424";"A044116";"2018JJ00";"    34.1"
"797";"A025424";"A044116";"2019JJ00";"    33.2"
"798";"A025424";"A044116";"2020JJ00";"    29.7"
"799";"A025424";"A044116";"2021JJ00";"    30.2"
"800";"A025424";"A044117";"1990JJ00";"    36.2"
"801";"A025424";"A044117";"1991JJ00";"    32.5"
"802";"A025424";"A044117";"1992JJ00";"    29.9"
"803";"A025424";"A044117";"1993JJ00";"    26.8"
"804";"A025424";"A044117";"1994JJ00";"    24.5"
"805";"A025424";"A044117";"1995JJ00";"    21.6"
"806";"A025424";"A044117";"1996JJ00";"    19.1"
"807";"A025424";"A044117";"1997JJ00";"    16.9"
"808";"A025424";"A044117";"1998JJ00";"    14.8"
"809";"A025424";"A044117";"1999JJ00";"    13.0"
"810";"A025424";"A044117";"2000JJ00";"    10.3"
"811";"A025424";"A044117";"2001JJ00";"     8.3"
"812";"A025424";"A044117";"2002JJ00";"     6.7"
"813";"A025424";"A044117";"2003JJ00";"     5.3"
"814";"A025424";"A044117";"2004JJ00";"     4.4"
"815";"A025424";"A044117";"2005JJ00";"     3.6"
"816";"A025424";"A044117";"2006JJ00";"     3.0"
"817";"A025424";"A044117";"2007JJ00";"     2.7"
"818";"A025424";"A044117";"2008JJ00";"     2.5"
"819";"A025424";"A044117";"2009JJ00";"     2.3"
"820";"A025424";"A044117";"2010JJ00";"     2.2"
"821";"A025424";"A044117";"2011JJ00";"     2.3"
"822";"A025424";"A044117";"2012JJ00";"     2.2"
"823";"A025424";"A044117";"2013JJ00";"     2.1"
"824";"A025424";"A044117";"2014JJ00";"     2.0"
"825";"A025424";"A044117";"2015JJ00";"     2.0"
"826";"A025424";"A044117";"2016JJ00";"     2.1"
"827";"A025424";"A044117";"2017JJ00";"     2.1"
"828";"A025424";"A044117";"2018JJ00";"     2.0"
"829";"A025424";"A044117";"2019JJ00";"     2.1"
"830";"A025424";"A044117";"2020JJ00";"     1.9"
"831";"A025424";"A044117";"2021JJ00";"     1.9"
"832";"A025424";"A044115";"1990JJ00";"   194.1"
"833";"A025424";"A044115";"1991JJ00";"   165.4"
"834";"A025424";"A044115";"1992JJ00";"   155.0"
"835";"A025424";"A044115";"1993JJ00";"   140.1"
"836";"A025424";"A044115";"1994JJ00";"   129.7"
"837";"A025424";"A044115";"1995JJ00";"   118.9"
"838";"A025424";"A044115";"1996JJ00";"   109.9"
"839";"A025424";"A044115";"1997JJ00";"   100.5"
"840";"A025424";"A044115";"1998JJ00";"    92.5"
"841";"A025424";"A044115";"1999JJ00";"    85.4"
"842";"A025424";"A044115";"2000JJ00";"    73.4"
"843";"A025424";"A044115";"2001JJ00";"    66.5"
"844";"A025424";"A044115";"2002JJ00";"    61.4"
"845";"A025424";"A044115";"2003JJ00";"    57.0"
"846";"A025424";"A044115";"2004JJ00";"    54.0"
"847";"A025424";"A044115";"2005JJ00";"    51.0"
"848";"A025424";"A044115";"2006JJ00";"    48.7"
"849";"A025424";"A044115";"2007JJ00";"    46.4"
"850";"A025424";"A044115";"2008JJ00";"    46.1"
"851";"A025424";"A044115";"2009JJ00";"    44.1"
"852";"A025424";"A044115";"2010JJ00";"    42.1"
"853";"A025424";"A044115";"2011JJ00";"    40.6"
"854";"A025424";"A044115";"2012JJ00";"    38.8"
"855";"A025424";"A044115";"2013JJ00";"    38.1"
"856";"A025424";"A044115";"2014JJ00";"    37.0"
"857";"A025424";"A044115";"2015JJ00";"    36.9"
"858";"A025424";"A044115";"2016JJ00";"    36.8"
"859";"A025424";"A044115";"2017JJ00";"    37.0"
"860";"A025424";"A044115";"2018JJ00";"    36.1"
"861";"A025424";"A044115";"2019JJ00";"    35.3"
"862";"A025424";"A044115";"2020JJ00";"    31.7"
"863";"A025424";"A044115";"2021JJ00";"    32.1"
"864";"A025424";"A044107";"1990JJ00";"     7.6"
"865";"A025424";"A044107";"1991JJ00";"     6.4"
"866";"A025424";"A044107";"1992JJ00";"     6.1"
"867";"A025424";"A044107";"1993JJ00";"     5.6"
"868";"A025424";"A044107";"1994JJ00";"     5.3"
"869";"A025424";"A044107";"1995JJ00";"     5.0"
"870";"A025424";"A044107";"1996JJ00";"     4.7"
"871";"A025424";"A044107";"1997JJ00";"     4.4"
"872";"A025424";"A044107";"1998JJ00";"     4.2"
"873";"A025424";"A044107";"1999JJ00";"     4.0"
"874";"A025424";"A044107";"2000JJ00";"     3.6"
"875";"A025424";"A044107";"2001JJ00";"     3.5"
"876";"A025424";"A044107";"2002JJ00";"     3.5"
"877";"A025424";"A044107";"2003JJ00";"     3.4"
"878";"A025424";"A044107";"2004JJ00";"     3.4"
"879";"A025424";"A044107";"2005JJ00";"     3.3"
"880";"A025424";"A044107";"2006JJ00";"     3.3"
"881";"A025424";"A044107";"2007JJ00";"     3.2"
"882";"A025424";"A044107";"2008JJ00";"     3.3"
"883";"A025424";"A044107";"2009JJ00";"     3.1"
"884";"A025424";"A044107";"2010JJ00";"     3.1"
"885";"A025424";"A044107";"2011JJ00";"     3.0"
"886";"A025424";"A044107";"2012JJ00";"     2.9"
"887";"A025424";"A044107";"2013JJ00";"     3.0"
"888";"A025424";"A044107";"2014JJ00";"     3.0"
"889";"A025424";"A044107";"2015JJ00";"     3.0"
"890";"A025424";"A044107";"2016JJ00";"     3.0"
"891";"A025424";"A044107";"2017JJ00";"     3.1"
"892";"A025424";"A044107";"2018JJ00";"     3.1"
"893";"A025424";"A044107";"2019JJ00";"     3.0"
"894";"A025424";"A044107";"2020JJ00";"     2.6"
"895";"A025424";"A044107";"2021JJ00";"     2.6"
"896";"A025424";"A044118";"1990JJ00";"   186.4"
"897";"A025424";"A044118";"1991JJ00";"   159.0"
"898";"A025424";"A044118";"1992JJ00";"   148.9"
"899";"A025424";"A044118";"1993JJ00";"   134.5"
"900";"A025424";"A044118";"1994JJ00";"   124.4"
"901";"A025424";"A044118";"1995JJ00";"   113.9"
"902";"A025424";"A044118";"1996JJ00";"   105.2"
"903";"A025424";"A044118";"1997JJ00";"    96.0"
"904";"A025424";"A044118";"1998JJ00";"    88.3"
"905";"A025424";"A044118";"1999JJ00";"    81.4"
"906";"A025424";"A044118";"2000JJ00";"    69.7"
"907";"A025424";"A044118";"2001JJ00";"    62.9"
"908";"A025424";"A044118";"2002JJ00";"    57.9"
"909";"A025424";"A044118";"2003JJ00";"    53.6"
"910";"A025424";"A044118";"2004JJ00";"    50.6"
"911";"A025424";"A044118";"2005JJ00";"    47.7"
"912";"A025424";"A044118";"2006JJ00";"    45.4"
"913";"A025424";"A044118";"2007JJ00";"    43.1"
"914";"A025424";"A044118";"2008JJ00";"    42.8"
"915";"A025424";"A044118";"2009JJ00";"    40.9"
"916";"A025424";"A044118";"2010JJ00";"    39.0"
"917";"A025424";"A044118";"2011JJ00";"    37.6"
"918";"A025424";"A044118";"2012JJ00";"    35.8"
"919";"A025424";"A044118";"2013JJ00";"    35.1"
"920";"A025424";"A044118";"2014JJ00";"    34.0"
"921";"A025424";"A044118";"2015JJ00";"    33.8"
"922";"A025424";"A044118";"2016JJ00";"    33.7"
"923";"A025424";"A044118";"2017JJ00";"    33.9"
"924";"A025424";"A044118";"2018JJ00";"    33.0"
"925";"A025424";"A044118";"2019JJ00";"    32.3"
"926";"A025424";"A044118";"2020JJ00";"    29.0"
"927";"A025424";"A044118";"2021JJ00";"    29.5"
"928";"A025424";"A044112";"1990JJ00";"   257.9"
"929";"A025424";"A044112";"1991JJ00";"   249.1"
"930";"A025424";"A044112";"1992JJ00";"   242.4"
"931";"A025424";"A044112";"1993JJ00";"   224.7"
"932";"A025424";"A044112";"1994JJ00";"   209.6"
"933";"A025424";"A044112";"1995JJ00";"   196.5"
"934";"A025424";"A044112";"1996JJ00";"   185.6"
"935";"A025424";"A044112";"1997JJ00";"   175.4"
"936";"A025424";"A044112";"1998JJ00";"   167.5"
"937";"A025424";"A044112";"1999JJ00";"   167.1"
"938";"A025424";"A044112";"2000JJ00";"   158.6"
